"","Layer","Participant","Start","End","Duration","Name"
"1287","EyesOp","D0106",399.507,401.119,1.61200000000002,"op"
"1288","EyesOp","D0106",403.101,407.718,4.61700000000002,"op"
"1289","EyesOp","D0106",441.87,448.453,6.58299999999997,"op"
"1290","EyesOp","D0106",449.602,452.149,2.54700000000003,"op"
"1291","EyesOp","D0106",454.196,455.756,1.55999999999995,"op"
"1292","EyesOp","D0106",464.003,465.271,1.26800000000003,"op"
"1293","EyesOp","D0106",467.843,472.985,5.142,"op"
"1294","EyesOp","D0106",473.971,474.271,0.300000000000011,"op"
"1295","EyesOp","D0106",522.796,526.577,3.78099999999995,"op"
"1296","EyesOp","D0106",530.987,535.285,4.298,"op"
"1297","EyesOp","D0106",536.807,539.84,3.03300000000002,"op"
"1298","EyesOp","D0106",547.027,550.383,3.35599999999999,"op"
"1299","EyesOp","D0106",593.106,595.493,2.38700000000006,"op"
"1300","EyesOp","D0106",597.62,598.936,1.31600000000003,"op"
"1301","EyesOp","D0106",599.616,599.942,0.326000000000022,"op"
"1302","EyesOp","D0106",609.522,613.68,4.1579999999999,"op"
"1303","EyesOp","D0106",615.147,622.507,7.3599999999999,"op"
"1304","PausesOp","D0106",323.91,330.906,6.99599999999998,"mute"
"1305","PausesOp","D0106",332.733,333.303,0.569999999999993,"mute"
"1306","PausesOp","D0106",373.476,373.66,0.184000000000026,"mute"
"1307","PausesOp","D0106",378.475,379.3,0.824999999999989,"mute"
"1308","PausesOp","D0106",379.3,379.6,0.300000000000011,"voiced"
"1309","PausesOp","D0106",380.02,382.133,2.113,"mute"
"1310","PausesOp","D0106",384.09,385.15,1.06,"mute"
"1311","PausesOp","D0106",388.62,391.07,2.44999999999999,"mute"
"1312","PausesOp","D0106",391.07,391.55,0.480000000000018,"voiced"
"1313","PausesOp","D0106",391.553,392.9,1.34699999999998,"mute"
"1314","PausesOp","D0106",395.503,395.99,0.487000000000023,"voiced"
"1315","PausesOp","D0106",395.99,396.28,0.289999999999964,"mute"
"1316","PausesOp","D0106",399.37,400.79,1.42000000000002,"mute"
"1317","PausesOp","D0106",404.184,405.357,1.173,"mute"
"1318","PausesOp","D0106",406.172,408.136,1.964,"mute"
"1319","PausesOp","D0106",442.551,443.17,0.619000000000028,"mute"
"1320","PausesOp","D0106",444.48,444.63,0.149999999999977,"mute"
"1321","PausesOp","D0106",445.57,446.33,0.759999999999991,"mute"
"1322","PausesOp","D0106",447.69,448.86,1.17000000000002,"mute"
"1323","PausesOp","D0106",449.48,451.75,2.26999999999998,"mute"
"1324","PausesOp","D0106",453.32,453.64,0.319999999999993,"voiced"
"1325","PausesOp","D0106",453.64,453.93,0.29000000000002,"mute"
"1326","PausesOp","D0106",455.27,455.76,0.490000000000009,"mute"
"1327","PausesOp","D0106",456.2,459.05,2.85000000000002,"mute"
"1328","PausesOp","D0106",459.77,461.72,1.95000000000005,"mute"
"1329","PausesOp","D0106",464.52,466.87,2.35000000000002,"mute"
"1330","PausesOp","D0106",466.87,467.06,0.189999999999998,"voiced"
"1331","PausesOp","D0106",468.897,469.82,0.923000000000002,"mute"
"1332","PausesOp","D0106",470.208,471.68,1.47199999999998,"mute"
"1333","PausesOp","D0106",472.08,472.91,0.830000000000041,"mute"
"1334","PausesOp","D0106",473.17,473.76,0.589999999999975,"mute"
"1335","PausesOp","D0106",474,474.27,0.269999999999982,"mute"
"1336","PausesOp","D0106",516.593,519.793,3.20000000000005,"mute"
"1337","PausesOp","D0106",519.793,521,1.20699999999999,"voiced"
"1338","PausesOp","D0106",521,521.48,0.480000000000018,"mute"
"1339","PausesOp","D0106",524.7,524.96,0.259999999999991,"voiced"
"1340","PausesOp","D0106",525.815,527.25,1.43499999999995,"voiced"
"1341","PausesOp","D0106",527.972,529.11,1.13800000000003,"mute"
"1342","PausesOp","D0106",529.11,529.79,0.67999999999995,"voiced"
"1343","PausesOp","D0106",529.79,530.33,0.540000000000077,"mute"
"1344","PausesOp","D0106",531.45,531.89,0.439999999999941,"mute"
"1345","PausesOp","D0106",531.89,532.316,0.426000000000045,"voiced"
"1346","PausesOp","D0106",532.316,532.51,0.19399999999996,"mute"
"1347","PausesOp","D0106",533.46,534.5,1.03999999999996,"mute"
"1348","PausesOp","D0106",535.359,535.58,0.221000000000004,"mute"
"1349","PausesOp","D0106",536.54,536.7,0.160000000000082,"voiced"
"1350","PausesOp","D0106",537.85,538.08,0.230000000000018,"mute"
"1351","PausesOp","D0106",538.37,538.77,0.399999999999977,"mute"
"1352","PausesOp","D0106",539.33,539.87,0.539999999999964,"mute"
"1353","PausesOp","D0106",540.17,545.09,4.92000000000007,"mute"
"1354","PausesOp","D0106",545.09,545.36,0.269999999999982,"voiced"
"1355","PausesOp","D0106",546.126,546.57,0.444000000000074,"voiced"
"1356","PausesOp","D0106",547.15,549.5,2.35000000000002,"mute"
"1357","PausesOp","D0106",588.435,589.345,0.910000000000082,"mute"
"1358","PausesOp","D0106",589.75,590.51,0.759999999999991,"mute"
"1359","PausesOp","D0106",591.05,591.29,0.240000000000009,"voiced"
"1360","PausesOp","D0106",591.29,591.68,0.389999999999986,"mute"
"1361","PausesOp","D0106",591.83,592.14,0.309999999999945,"voiced"
"1362","PausesOp","D0106",593.91,595.76,1.85000000000002,"mute"
"1363","PausesOp","D0106",595.76,595.97,0.210000000000036,"voiced"
"1364","PausesOp","D0106",597.26,599.87,2.61000000000001,"mute"
"1365","PausesOp","D0106",600.135,601.02,0.884999999999991,"mute"
"1366","PausesOp","D0106",603.01,603.765,0.754999999999995,"mute"
"1367","PausesOp","D0106",604.007,605.62,1.61300000000006,"mute"
"1368","PausesOp","D0106",606.78,607.35,0.57000000000005,"voiced"
"1369","PausesOp","D0106",608.836,609.216,0.379999999999995,"mute"
"1370","PausesOp","D0106",609.216,609.45,0.234000000000037,"voiced"
"1371","PausesOp","D0106",611.75,612.17,0.419999999999959,"mute"
"1372","PausesOp","D0106",612.53,613.88,1.35000000000002,"mute"
"1373","PausesOp","D0106",614.01,614.98,0.970000000000027,"mute"
"1374","PausesOp","D0106",615.68,617.64,1.96000000000004,"mute"
"1375","PausesOp","D0106",618.28,618.87,0.590000000000032,"mute"
"1376","PausesOp","D0106",621.33,622.09,0.759999999999991,"mute"
"1377","EDUop","D0106",330.906,332.423,1.517,"*смех*"
"1378","EDUop","D0106",332.423,336.08,3.65699999999998,"это= это= этим качеством наверное обладаешь ты"
"1379","EDUop","D0106",336.08,336.97,0.890000000000043,"*смех*"
"1380","EDUop","D0106",373.66,375.41,1.75,"в общем этим качеством обладаешь ты"
"1381","EDUop","D0106",375.411,375.97,0.559000000000026,"*смех*"
"1382","EDUop","D0106",375.97,376.82,0.849999999999966,"это когда"
"1383","EDUop","D0106",376.82,378.475,1.65500000000003,"человек такой весь яркий"
"1384","EDUop","D0106",379.3,380.02,0.71999999999997,"(э) нет"
"1385","EDUop","D0106",382.133,383.3,1.16700000000003,"весь такой необычный"
"1386","EDUop","D0106",383.3,384.09,0.789999999999964,"яркий такой"
"1387","EDUop","D0106",385.169,385.55,0.381000000000029,"нет"
"1388","EDUop","D0106",385.55,388.62,3.06999999999999,"*смех*"
"1389","EDUop","D0106",391.07,391.55,0.480000000000018,"(э)"
"1390","EDUop","D0106",392.9,393.83,0.930000000000007,"(э) хорошо"
"1391","EDUop","D0106",393.837,395.99,2.15300000000002,"начало слова это как (э)"
"1392","EDUop","D0106",396.28,397.98,1.70000000000005,"начало слова у мишины"
"1393","EDUop","D0106",397.98,398.956,0.975999999999999,"которая копает "
"1394","EDUop","D0106",398.956,399.37,0.413999999999987,"*смех*"
"1395","EDUop","D0106",400.79,404.184,3.39400000000001,"*смех*"
"1396","EDUop","D0106",405.357,406.172,0.814999999999998,"(неразб.)"
"1397","EDUop","D0106",441.771,442.551,0.779999999999973,"продолжаем"
"1398","EDUop","D0106",443.17,444.48,1.31,"машина у которой есть ковш"
"1399","EDUop","D0106",444.63,445.57,0.939999999999998,"и этим ковшом копает"
"1400","EDUop","D0106",446.33,446.623,0.293000000000006,"да"
"1401","EDUop","D0106",446.623,446.79,0.16700000000003,"вот"
"1402","EDUop","D0106",446.79,447.69,0.899999999999977,"начало слова такое ж=="
"1403","EDUop","D0106",448.86,449.48,0.620000000000005,"почти"
"1404","EDUop","D0106",451.75,452.335,0.58499999999998,"хорошо"
"1405","EDUop","D0106",452.335,452.76,0.425000000000011,"корень"
"1406","EDUop","D0106",452.76,453.64,0.879999999999995,"это вот (э)"
"1407","EDUop","D0106",453.93,454.87,0.939999999999998,"ну в общем где в москве"
"1408","EDUop","D0106",454.87,455.27,0.399999999999977,"кремль"
"1409","EDUop","D0106",455.76,456.2,0.439999999999998,"да"
"1410","EDUop","D0106",459.05,459.77,0.71999999999997,"кто"
"1411","EDUop","D0106",461.72,462.2,0.479999999999961,"ладно"
"1412","EDUop","D0106",462.2,463.85,1.65000000000003,"это чё-то морское такое"
"1413","EDUop","D0106",463.85,464.52,0.669999999999959,"животное"
"1414","EDUop","D0106",466.87,468.897,2.02699999999999,"(э) что г= ещё говорит котик "
"1415","EDUop","D0106",469.82,470.209,0.38900000000001,"нет"
"1416","EDUop","D0106",471.68,472.08,0.399999999999977,"да"
"1417","EDUop","D0106",472.91,473.17,0.259999999999991,"да"
"1418","EDUop","D0106",473.76,474.27,0.509999999999991,"*смех*"
"1419","EDUop","D0106",519.793,522.47,2.67700000000002,"(э) для чая"
"1420","EDUop","D0106",522.47,523.341,0.870999999999981,"такая штука"
"1421","EDUop","D0106",523.341,525.815,2.47400000000005,"чтобы там заварку (э) как-то"
"1422","EDUop","D0106",527.25,527.972,0.72199999999998,"нет"
"1423","EDUop","D0106",529.11,530.51,1.39999999999998,"(э) ...шо"
"1424","EDUop","D0106",530.51,531.45,0.940000000000055,"в песочнице"
"1425","EDUop","D0106",531.89,533.46,1.57000000000005,"(э) чем пользуются"
"1426","EDUop","D0106",534.5,535.35,0.850000000000023,"нет ещё"
"1427","EDUop","D0106",535.582,536.7,1.11800000000005,"когда надо отделить"
"1428","EDUop","D0106",536.7,537.85,1.14999999999998,"мелкий песок от"
"1429","EDUop","D0106",538.08,538.39,0.309999999999945,"крупн== "
"1430","EDUop","D0106",538.77,539.045,0.274999999999977,"да"
"1431","EDUop","D0106",539.045,539.33,0.285000000000082,"и вот"
"1432","EDUop","D0106",539.87,540.17,0.299999999999955,"да"
"1433","EDUop","D0106",545.09,547.15,2.05999999999995,"(э) когда нет (э) короля"
"1434","EDUop","D0106",589.34,589.75,0.409999999999968,"ага"
"1435","EDUop","D0106",590.51,591.29,0.779999999999973,"в общем (э)"
"1436","EDUop","D0106",591.68,591.83,0.150000000000091,"так"
"1437","EDUop","D0106",591.83,593.91,2.07999999999993,"(э) когда нет власти никакой "
"1438","EDUop","D0106",595.76,597.26,1.5,"(а) только другой суффикс"
"1439","EDUop","D0106",599.87,600.135,0.264999999999986,"да"
"1440","EDUop","D0106",601.02,601.26,0.240000000000009,"а"
"1441","EDUop","D0106",601.26,601.56,0.299999999999955,"ой"
"1442","EDUop","D0106",601.56,602.7,1.1400000000001,"это наверное не про то"
"1443","EDUop","D0106",602.7,603.01,0.309999999999945,"но ладно"
"1444","EDUop","D0106",603.765,604.007,0.241999999999962,"ой"
"1445","EDUop","D0106",605.62,606.78,1.15999999999997,"*смех*"
"1446","EDUop","D0106",606.78,608.83,2.05000000000007,"(а) такая тарелка"
"1447","EDUop","D0106",609.216,611.29,2.07399999999996,"для того чтоб там жидкое"
"1448","EDUop","D0106",611.29,611.75,0.460000000000036,"такое блю=="
"1449","EDUop","D0106",612.17,612.53,0.360000000000014,"нет"
"1450","EDUop","D0106",613.88,614.01,0.129999999999995,"так=="
"1451","EDUop","D0106",614.98,615.68,0.699999999999932,"ну вот борщ"
"1452","EDUop","D0106",617.64,618.28,0.639999999999986,"для борща"
"1453","EDUop","D0106",618.87,620.54,1.66999999999996,"*смех*"
"1454","EDUop","D0106",620.54,621.33,0.790000000000077,"борщ это что"
